"ID","language","title","abstract","lowerCorner","upperCorner","link","download","protocol","source","subject"
"CGEO:ANMS2010_09_acessos_SMP_2002","pt","Densidade de acessos ao serviço móvel pessoal (SMP) - 2002(CGEO:ANMS2010_09_acessos_SMP_2002)","","-73.9944305419922 -33.7520637503487","-28.8358821868896 5.2718071935832205","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_09_acessos_SMP_2002","WFS","IBGE","features,ANMS2010_09_acessos_SMP_2002"
"CGEO:ANMS2010_09_acessos_SMP_2009","pt","Densidade de acessos ao serviço móvel pessoal (SMP) - 2009(CGEO:ANMS2010_09_acessos_SMP_2009)","","-73.9913915619596 -33.752013693378785","-32.3924574827765 5.2717899073775705","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_09_acessos_SMP_2009","WFS","IBGE","features,ANMS2010_09_acessos_SMP_2009"
"CGEO:IDS_07_Dens_Focos_Calor_1_2","pt","Densidade de focos de calor por 1000 km²(CGEO:IDS_07_Dens_Focos_Calor_1_2)","","-73.6873254499268 -33.67596259100055","-34.7237843422762 5.247574554343046","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:IDS_07_Dens_Focos_Calor_1_2","WFS","IBGE","features,IDS_07_Dens_Focos_Calor_1_2"
"CGEO:IDS_08_Dens_Focos_Calor_UC_1_1","pt","Densidade de focos de calor por 1000 km² - unidades de conservação e terras indígenas(CGEO:IDS_08_Dens_Focos_Calor_UC_1_1)","","-73.6867438645819 -32.851858133726125","-34.732763631515 5.246575833816869","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:IDS_08_Dens_Focos_Calor_UC_1_1","WFS","IBGE","IDS_08_Dens_Focos_Calor_UC_1_1,features"
"CGEO:C04_densidade_demog_por_bacia_hidrografica_2010","pt","Densidade demográfica por bacia hidrográfica 2010(CGEO:C04_densidade_demog_por_bacia_hidrografica_2010)","","-73.9911523185757 -33.74911565801882","-34.7931343844668 5.271891143285817","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C04_densidade_demog_por_bacia_hidrografica_2010","WFS","IBGE","features,C04_densidade_demog_por_bacia_hidrografica_2010"
"CGEO:ANMS2010_07_indice_gini","pt","Desigualdade na distribuição da terra(CGEO:ANMS2010_07_indice_gini)","","-69.3342590332031 -33.75435638340525","-28.8567314147949 5.2508029936022105","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_07_indice_gini","WFS","IBGE","ANMS2010_07_indice_gini,features"
"CGEO:AP_T_Fluxos_CidadeRegiaoSP_CasosEspeciais","pt","Deslocamento populacional para trabalho e estudo da 2ª integração do Arranjo Populacional de SP      .(CGEO:AP_T_Fluxos_CidadeRegiaoSP_CasosEspeciais)","","-47.7771263122559 -24.21734619069969","-45.52016448974611 -22.55068588189946","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:AP_T_Fluxos_CidadeRegiaoSP_CasosEspeciais","WFS","IBGE","features,AP_T_Fluxos_CidadeRegiaoSP_CasosEspeciais"
"CGEO:IDS_10_Desma_Bioma_Cerrado_1_1","pt","Desmatamento nos biomas extra amazônicos - Cerrado(CGEO:IDS_10_Desma_Bioma_Cerrado_1_1)","","-66.871626148732 -26.72968250174112","-37.37449202769799 -1.1012523494678494","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:IDS_10_Desma_Bioma_Cerrado_1_1","WFS","IBGE","IDS_10_Desma_Bioma_Cerrado_1_1,features"
"CGEO:IDS_11_Desm_Bioma_Pampa_1_1","pt","Desmatamento nos biomas extra amazônicos - pampa(CGEO:IDS_11_Desm_Bioma_Pampa_1_1)","","-73.9800466226675 -33.75435400830275","-29.443321110849702 5.2508028011014405","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:IDS_11_Desm_Bioma_Pampa_1_1","WFS","IBGE","features,IDS_11_Desm_Bioma_Pampa_1_1"
"CGEO:IDS_11_Desm_Bioma_Pantanal_1_1","pt","Desmatamento nos biomas extra amazônicos - pantanal(CGEO:IDS_11_Desm_Bioma_Pantanal_1_1)","","-73.9800466226675 -33.75435400830275","-29.443321110849702 5.2508028011014405","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:IDS_11_Desm_Bioma_Pantanal_1_1","WFS","IBGE","IDS_11_Desm_Bioma_Pantanal_1_1,features"
"CGEO:ANMS2010_07_destino_mandioca_2007","pt","Destino da produção de mandioca em 2007(CGEO:ANMS2010_07_destino_mandioca_2007)","","-72.6704904340919 -30.033480228580103","-34.86328751977389 3.842651165261671","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_07_destino_mandioca_2007","WFS","IBGE","features,ANMS2010_07_destino_mandioca_2007"
"CGEO:C03_diferenca_media_masc_media_fem_2010","pt","Diferença média masculina e média feminina 2010(CGEO:C03_diferenca_media_masc_media_fem_2010)","","-73.9904499689983 -33.75208126972389","-28.836094706184703 5.271841077072659","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C03_diferenca_media_masc_media_fem_2010","WFS","IBGE","C03_diferenca_media_masc_media_fem_2010,features"
"CGEO:C01_DistribuicaodaPopulacao_2010","pt","Distribuição da População 2010(CGEO:C01_DistribuicaodaPopulacao_2010)","","-180.0 -90.0","180.000000335276 83.6236001622701","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C01_DistribuicaodaPopulacao_2010","WFS","IBGE","features,C01_DistribuicaodaPopulacao_2010"
"CGEO:ANMS2010_04_pop_catolica2000","pt","Distribuição da população por religião - Católica Apostólica Romana 2000(CGEO:ANMS2010_04_pop_catolica2000)","","-73.9913915619596 -33.752013693378785","-32.3924574827765 5.2717899073775705","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_04_pop_catolica2000","WFS","IBGE","features,ANMS2010_04_pop_catolica2000"
"CGEO:ANMS2010_04_pop_espirita2000","pt","Distribuição da população por religião - Espírita 2000(CGEO:ANMS2010_04_pop_espirita2000)","","-73.9913915619596 -33.752013693378785","-32.3924574827765 5.2717899073775705","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_04_pop_espirita2000","WFS","IBGE","features,ANMS2010_04_pop_espirita2000"
"CGEO:ANMS2010_04_pop_evangelicamissao2000","pt","Distribuição da população por religião - Evangélica de Missão (Batista, Adventista, Luterana e outras) 2000(CGEO:ANMS2010_04_pop_evangelicamissao2000)","","-73.9913915619596 -33.752013693378785","-32.3924574827765 5.2717899073775705","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_04_pop_evangelicamissao2000","WFS","IBGE","ANMS2010_04_pop_evangelicamissao2000,features"
"CGEO:ANMS2010_04_pop_evangelicapentecostal2000","pt","Distribuição da população por religião - Evangélica pentecostal (Assembléia de Deus, Congregação Cristã, Universal do Reino de Deus e outras) 2000(CGEO:ANMS2010_04_pop_evangelicapentecostal2000)","","-73.9913915619596 -33.752013693378785","-32.3924574827765 5.2717899073775705","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_04_pop_evangelicapentecostal2000","WFS","IBGE","ANMS2010_04_pop_evangelicapentecostal2000,features"
"CGEO:ANMS2010_04_pop_outrasevangelicas2000","pt","Distribuição da população por religião - Outras Evangélicas 2000(CGEO:ANMS2010_04_pop_outrasevangelicas2000)","","-73.9913915619596 -33.752013693378785","-32.3924574827765 5.2717899073775705","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_04_pop_outrasevangelicas2000","WFS","IBGE","ANMS2010_04_pop_outrasevangelicas2000,features"
"CGEO:ANMS2010_04_pop_outrasreligioes2000","pt","Distribuição da população por religião - Outras religiosidades (Testemunha de Jeová, Católica Apostólica Brasileira, Budista e outras) 2000(CGEO:ANMS2010_04_pop_outrasreligioes2000)","","-73.9913915619596 -33.752013693378785","-32.3924574827765 5.2717899073775705","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_04_pop_outrasreligioes2000","WFS","IBGE","features,ANMS2010_04_pop_outrasreligioes2000"
"CGEO:ANMS2010_04_pop_semreligiao2000","pt","Distribuição da população por religião - Sem religião (Deísta, Agnóstica, Ateia e outras) 2000(CGEO:ANMS2010_04_pop_semreligiao2000)","","-73.9913915619596 -33.752013693378785","-32.3924574827765 5.2717899073775705","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_04_pop_semreligiao2000","WFS","IBGE","features,ANMS2010_04_pop_semreligiao2000"
"CGEO:ANMS2010_04_pop_umbandacandomble2000","pt","Distribuição da população por religião - Umbanda e Candomblé 2000(CGEO:ANMS2010_04_pop_umbandacandomble2000)","","-73.9913915619596 -33.752013693378785","-32.3924574827765 5.2717899073775705","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_04_pop_umbandacandomble2000","WFS","IBGE","features,ANMS2010_04_pop_umbandacandomble2000"
"CGEO:ANMS2010_06_redebancaria2010","pt","Distribuição da rede bancária - número de agências(CGEO:ANMS2010_06_redebancaria2010)","","-72.927419968474 -33.67488228642096","-32.46575697154859 4.602379282662709","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_06_redebancaria2010","WFS","IBGE","features,ANMS2010_06_redebancaria2010"
"CGEO:ANMS2010_05_BufferTomografos","pt","Distribuição de Equipamentos Médicos 2005 -  Tomógrafo computadorizado(CGEO:ANMS2010_05_BufferTomografos)","","-69.1595445308637 -33.2287908956714","-34.7938230449573 4.168661483898394","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_05_BufferTomografos","WFS","IBGE","ANMS2010_05_BufferTomografos,features"
"CGEO:ANMS2010_05_BufferEletroencefalo","pt","Distribuição de Equipamentos Médicos 2005 - Eletroencefalógrafo(CGEO:ANMS2010_05_BufferEletroencefalo)","","-69.1595445308637 -33.2287908956714","-34.7938230449573 4.168661483898394","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_05_BufferEletroencefalo","WFS","IBGE","features,ANMS2010_05_BufferEletroencefalo"
"CGEO:ANMS2010_05_BufferHemodialise","pt","Distribuição de Equipamentos Médicos 2005 - Equipamento para hemodiálise(CGEO:ANMS2010_05_BufferHemodialise)","","-69.1595445308637 -33.2287908956714","-34.7938230449573 4.168661483898394","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_05_BufferHemodialise","WFS","IBGE","ANMS2010_05_BufferHemodialise,features"
"CGEO:ANMS2010_05_BufferRadioterapia","pt","Distribuição de Equipamentos Médicos 2005 - Equipamento para radioterapia(CGEO:ANMS2010_05_BufferRadioterapia)","","-69.1595445308637 -33.2287908956714","-34.7938230449573 -0.194392074434185","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_05_BufferRadioterapia","WFS","IBGE","ANMS2010_05_BufferRadioterapia,features"
"CGEO:ANMS2010_05_BufferMamografosSimples","pt","Distribuição de Equipamentos Médicos 2005 - Mamógrafo com comando simples(CGEO:ANMS2010_05_BufferMamografosSimples)","","-71.2757887648046 -33.75255968576568","-34.7938230449573 4.168661483898394","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_05_BufferMamografosSimples","WFS","IBGE","ANMS2010_05_BufferMamografosSimples,features"
"CGEO:ANMS2010_05_BufferMamografosEstereotaxia","pt","Distribuição de Equipamentos Médicos 2005 - Mamógrafo com estereotaxia(CGEO:ANMS2010_05_BufferMamografosEstereotaxia)","","-69.1595445308637 -33.2287908956714","-34.7938230449573 1.3876471941874833","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_05_BufferMamografosEstereotaxia","WFS","IBGE","features,ANMS2010_05_BufferMamografosEstereotaxia"
"CGEO:ANMS2010_05_BufferDensitometria","pt","Distribuição de Equipamentos Médicos 2005 - Raio X para densitometria óssea(CGEO:ANMS2010_05_BufferDensitometria)","","-69.1595445308637 -33.2287908956714","-34.7938230449573 1.3876471941874833","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_05_BufferDensitometria","WFS","IBGE","ANMS2010_05_BufferDensitometria,features"
"CGEO:ANMS2010_05_BufferRessonanciaMagnetica","pt","Distribuição de Equipamentos Médicos 2005 - Ressonância magnética(CGEO:ANMS2010_05_BufferRessonanciaMagnetica)","","-69.1595445308637 -33.2287908956714","-34.7938230449573 4.168661483898394","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_05_BufferRessonanciaMagnetica","WFS","IBGE","features,ANMS2010_05_BufferRessonanciaMagnetica"
"CGEO:AP_V_SedesMediasConcUrbConsid_PIB","pt","Distribuição do PIB segundo faixas populacionais 2010      .(CGEO:AP_V_SedesMediasConcUrbConsid_PIB)","","-63.8314456542935 -32.05044579188998","-41.3304764917966 -6.072729887375436","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:AP_V_SedesMediasConcUrbConsid_PIB","WFS","IBGE","AP_V_SedesMediasConcUrbConsid_PIB,features"
"CGEO:C04_distribuicao_pop_rural_na_pop_total_2010","pt","Distribuição populacional rural na população total 2010(CGEO:C04_distribuicao_pop_rural_na_pop_total_2010)","","-74.44199352162644 -37.268841280360554","-28.38455115355657 8.788601087709322","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C04_distribuicao_pop_rural_na_pop_total_2010","WFS","IBGE","features,C04_distribuicao_pop_rural_na_pop_total_2010"
"CGEO:ANMS2010_08_dist_cap_est-2007_buffer_aracaju","pt","Distâncias às Capitais Estaduais - Aracaju / 2007(CGEO:ANMS2010_08_dist_cap_est-2007_buffer_aracaju)","Distâncias às Capitais Estaduais - Aracaju / 2007","-73.9913915619999 -33.751716260127985","-34.79370316499999 5.27208733982715","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_buffer_aracaju","WFS","IBGE","ANMS2010_08_dist_cap_est-2007_buffer_aracaju,features"
"CGEO:ANMS2010_08_dist_cap_est-2007_buffer_belo_horizonte","pt","Distâncias às Capitais Estaduais - Belo Horizonte / 2007(CGEO:ANMS2010_08_dist_cap_est-2007_buffer_belo_horizonte)","Distâncias às Capitais Estaduais - Belo Horizonte / 2007","-73.9913915619999 -33.75171626112789","-34.79370316499999 5.27208733982715","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_buffer_belo_horizonte","WFS","IBGE","features,ANMS2010_08_dist_cap_est-2007_buffer_belo_horizonte"
"CGEO:ANMS2010_08_dist_cap_est-2007_buffer_belem","pt","Distâncias às Capitais Estaduais - Belém / 2007(CGEO:ANMS2010_08_dist_cap_est-2007_buffer_belem)","Distâncias às Capitais Estaduais - Belém / 2007","-73.9913915619999 -33.708227738128436","-34.79370316499999 5.27208733982715","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_buffer_belem","WFS","IBGE","ANMS2010_08_dist_cap_est-2007_buffer_belem,features"
"CGEO:ANMS2010_08_dist_cap_est-2007_buffer_boa_vista","pt","Distâncias às Capitais Estaduais - Boa Vista / 2007(CGEO:ANMS2010_08_dist_cap_est-2007_buffer_boa_vista)","Distâncias às Capitais Estaduais - Boa Vista / 2007","-73.9913915619999 -33.69276482012874","-34.79370316499999 5.27208734082714","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_buffer_boa_vista","WFS","IBGE","ANMS2010_08_dist_cap_est-2007_buffer_boa_vista,features"
"CGEO:ANMS2010_08_dist_cap_est-2007_buffer_brasilia","pt","Distâncias às Capitais Estaduais - Brasília / 2007(CGEO:ANMS2010_08_dist_cap_est-2007_buffer_brasilia)","Distâncias às Capitais Estaduais - Brasília / 2007","-73.9913915619999 -33.751716260127985","-34.79370316499999 5.27208734082714","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_buffer_brasilia","WFS","IBGE","features,ANMS2010_08_dist_cap_est-2007_buffer_brasilia"
"CGEO:ANMS2010_08_dist_cap_est-2007_buffer_campo_grande","pt","Distâncias às Capitais Estaduais - Campo Grande / 2007(CGEO:ANMS2010_08_dist_cap_est-2007_buffer_campo_grande)","Distâncias às Capitais Estaduais - Campo Grande / 2007","-73.9913915619999 -33.75171626112789","-34.79370316499999 5.27208733982715","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_buffer_campo_grande","WFS","IBGE","features,ANMS2010_08_dist_cap_est-2007_buffer_campo_grande"
"CGEO:ANMS2010_08_dist_cap_est-2007_buffer_cuiaba","pt","Distâncias às Capitais Estaduais - Cuiabá / 2007(CGEO:ANMS2010_08_dist_cap_est-2007_buffer_cuiaba)","Distâncias às Capitais Estaduais - Cuiabá / 2007","-73.9913915619999 -33.751716260127985","-34.79370316499999 5.27208733982715","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_buffer_cuiaba","WFS","IBGE","features,ANMS2010_08_dist_cap_est-2007_buffer_cuiaba"
"CGEO:ANMS2010_08_dist_cap_est-2007_buffer_curitiba","pt","Distâncias às Capitais Estaduais - Curitiba / 2007(CGEO:ANMS2010_08_dist_cap_est-2007_buffer_curitiba)","Distâncias às Capitais Estaduais - Curitiba / 2007","-73.9913940429688 -33.75171661289749","-34.793701171875 5.2720875738322395","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_buffer_curitiba","WFS","IBGE","features,ANMS2010_08_dist_cap_est-2007_buffer_curitiba"
"CGEO:ANMS2010_08_dist_cap_est-2007_buffer_florianopolis","pt","Distâncias às Capitais Estaduais - Florianópolis / 2007(CGEO:ANMS2010_08_dist_cap_est-2007_buffer_florianopolis)","Distâncias às Capitais Estaduais - Florianópolis / 2007","-73.9913915619999 -33.75171626112789","-34.79370316499999 5.27208733982715","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_buffer_florianopolis","WFS","IBGE","ANMS2010_08_dist_cap_est-2007_buffer_florianopolis,features"
